resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,text_keyword,job_code_seq1,job_code_seq2,job_code_seq3,career_month,career_job_code
U01346,2018-10-15,2020-05-11,4,2012,2100.0,3900.0,디자이너;MD;영업MD;상품기획,재료·화학·섬유·의복,,,24,섬유;봉제;가방;의류
U05166,2014-12-03,2020-05-14,4,2007,0.0,0.0,여성복경력디자이너,재료·화학·섬유·의복,,,100,디자인;CAD;설계
U08103,2014-10-31,2020-12-19,4,2006,4100.0,4100.0,매장영업관리,재료·화학·섬유·의복,,,114,섬유;봉제;가방;의류
U01955,2020-09-19,2020-11-15,4,2015,0.0,10000.0,패션VMD;디스플레이,재료·화학·섬유·의복,,,11,학교;학원;직원훈련(교육서비스)
U01541,2019-08-25,2020-12-16,4,0,0.0,0.0,디자이너;마케팅,재료·화학·섬유·의복,,,12,섬유;봉제;가방;의류
U02164,2017-06-22,2020-02-20,4,2001,0.0,3100.0,점포개발;국내영업;매장관리;디스플레이,재료·화학·섬유·의복,,,74,섬유;봉제;가방;의류
U04708,2013-12-01,2020-10-20,4,2013,3700.0,3300.0,상품기획;MD,재료·화학·섬유·의복,,,58,섬유;봉제;가방;의류
U05684,2019-07-18,2020-04-09,4,2006,4500.0,4300.0,상품기획;머천다이저;상품운영,재료·화학·섬유·의복,,,105,기타 제조
U03650,2019-08-11,2020-01-26,4,2006,2300.0,2500.0,상품기획;디스플레이;매장영업관리,재료·화학·섬유·의복,,,22,섬유;봉제;가방;의류
U04773,2017-11-18,2020-05-02,4,2012,2700.0,0.0,상품기획,재료·화학·섬유·의복,,,12,섬유;봉제;가방;의류
U04193,2019-10-22,2020-10-22,3,2014,0.0,2300.0,기획MD;잡화MD;상품기획;리테일MD;영업MD;머천다이저,재료·화학·섬유·의복,,,46,도소매;유통;무역
U05648,2019-08-21,2020-02-10,2,2009,0.0,4500.0,상품기획;MD,재료·화학·섬유·의복,,,96,섬유;봉제;가방;의류
U01194,2018-09-08,2020-08-28,4,2004,0.0,0.0,,재료·화학·섬유·의복,,,156,섬유;봉제;가방;의류
U06740,2019-08-06,2020-08-10,4,0,0.0,0.0,디자이너,재료·화학·섬유·의복,,,0,
U04423,2020-11-17,2020-12-18,4,2010,0.0,0.0,바잉MD;머천다이저;해외영업;상품기획,재료·화학·섬유·의복,,,0,도소매;유통;무역
U00824,2017-09-05,2020-08-04,4,2007,0.0,2700.0,의상디자이너;패션디자이너,재료·화학·섬유·의복,,,58,디자인;CAD;설계
U02991,2017-05-15,2020-01-25,4,1998,0.0,3100.0,디자이너,디자인,,,0,섬유;봉제;가방;의류
U07877,2020-08-12,2020-11-05,4,2013,2300.0,0.0,패션디자인;머천다이저;MD,재료·화학·섬유·의복,,,15,영화;방송;공연;문화;스포츠
U02504,2014-02-05,2020-04-20,4,2001,0.0,0.0,MD;수입바잉;패션컨설턴트,재료·화학·섬유·의복,,,87,섬유;봉제;가방;의류
U07705,2020-10-24,2020-12-06,4,2011,0.0,3100.0,영업MD;유통MD;기획MD;리테일MD;온라인MD;영업기획;상품기획,재료·화학·섬유·의복,,,72,도소매;유통;무역
U04472,2020-12-07,2020-12-27,4,0,0.0,0.0,머천다이저;매장영업관리,재료·화학·섬유·의복,,,0,
U00384,2014-07-20,2020-07-02,4,2006,0.0,3100.0,디스플레이;VMD,재료·화학·섬유·의복,,,51,디자인;CAD;설계
U05862,2020-03-13,2020-04-07,4,2006,2500.0,2300.0,MD;쇼핑몰;의류,재료·화학·섬유·의복,,,35,섬유;봉제;가방;의류
U00841,2019-06-26,2020-08-11,4,2020,2900.0,2900.0,소재개발;해외영업;수입MD;VMD;맞춤양복,재료·화학·섬유·의복,,,75,인력공급;시설유지;TM(용역;도급)
U02708,2020-07-24,2020-07-24,4,2005,5250.0,5250.0,백화점영업,재료·화학·섬유·의복,,,156,도소매;유통;무역
U05388,2003-11-16,2020-02-25,4,2000,3700.0,4100.0,영업관리,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U01317,2020-11-23,2020-11-23,2,0,0.0,4100.0,니트의류생산관리직,재료·화학·섬유·의복,,,162,섬유;봉제;가방;의류
U04088,2018-03-24,2020-11-18,4,1996,0.0,0.0,상품기획,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U00499,2017-04-04,2020-07-07,4,1992,0.0,0.0,영업;매장관리,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U00380,2020-11-09,2020-12-27,4,2009,0.0,1500.0,중국해외영업;상품기획,재료·화학·섬유·의복,,,24,도소매;유통;무역
U07398,2012-08-23,2020-04-22,5,1999,3700.0,3100.0,영업MD,재료·화학·섬유·의복,,,96,섬유;봉제;가방;의류
U06256,2019-12-04,2020-04-04,4,0,0.0,0.0,패션디자이너,디자인,,,0,
U08403,2015-08-25,2020-08-25,4,1989,0.0,5750.0,MD;일본수출,재료·화학·섬유·의복,,,288,섬유;봉제;가방;의류
U01797,2013-11-05,2020-02-12,4,1994,0.0,0.0,상품기획;머천다이저;디자이너,재료·화학·섬유·의복,,,147,섬유;봉제;가방;의류
U08141,2019-02-15,2020-02-10,4,2008,0.0,0.0,수입바잉MD;쇼핑몰운영;스타일리스트;디자이너경력;해외영업;잡화MD,재료·화학·섬유·의복,,,28,섬유;봉제;가방;의류
U07324,2019-06-16,2020-04-04,4,2007,0.0,4500.0,백화점;대리점;영업;일본어,재료·화학·섬유·의복,,,112,섬유;봉제;가방;의류
U05307,2017-01-10,2020-09-07,5,2006,1900.0,2300.0,상품기획MD,재료·화학·섬유·의복,,,18,디자인;CAD;설계
U05427,2020-07-17,2020-10-17,4,2008,0.0,0.0,캐주얼;의복;의류;잡화;아동복;스포츠웨어,재료·화학·섬유·의복,,,0,
U05688,2014-06-19,2020-04-29,4,2004,0.0,5250.0,매장영업관리,재료·화학·섬유·의복,,,88,도소매;유통;무역
U00227,2013-09-18,2020-12-04,4,2015,5250.0,5250.0,매장영업관리,재료·화학·섬유·의복,,,74,도소매;유통;무역
U01790,2020-04-08,2020-04-30,5,2006,3700.0,3700.0,상품기획디자이너,재료·화학·섬유·의복,,,60,섬유;봉제;가방;의류
U07892,2017-01-06,2020-06-03,4,2009,2700.0,2500.0,디자이너,재료·화학·섬유·의복,,,43,섬유;봉제;가방;의류
U05879,2020-09-20,2020-09-22,4,2013,2100.0,0.0,기획;기획MD;머천다이저;MD;패션MD;백화점MD,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U03519,2019-11-07,2020-06-20,5,2008,0.0,2300.0,디스플레이;머천다이저;상품기획;영업MD;코디네이터,재료·화학·섬유·의복,,,17,섬유;봉제;가방;의류
U00162,2015-12-20,2020-10-28,4,2006,0.0,0.0,홍보;마케팅,재료·화학·섬유·의복,,,36,쇼핑몰;전자상거래;경매
U03083,2014-12-09,2020-10-17,4,2013,0.0,2700.0,여성복;남성복;캐쥬얼VMD경력,재료·화학·섬유·의복,,,15,섬유;봉제;가방;의류
U08230,2020-04-15,2020-06-28,4,2007,2100.0,2900.0,편집디자인;상품기획;디스플레이;머천다이저,재료·화학·섬유·의복,,,0,
U01950,2015-11-25,2020-03-03,4,2015,0.0,3700.0,여성복디자이너,재료·화학·섬유·의복,,,77,도소매;유통;무역
U04382,2017-10-09,2020-03-06,4,2011,2500.0,2100.0,MD;에디터;디자이너,재료·화학·섬유·의복,,,25,디자인;CAD;설계
U04774,2019-11-05,2020-04-23,4,2008,3100.0,3100.0,영업;매장영업;매장관리;로드숍;대리점;할인점;백화점,재료·화학·섬유·의복,,,44,기타 제조
U02584,2015-05-17,2020-01-06,4,1990,5750.0,5750.0,팀장급이상지원,재료·화학·섬유·의복,,,240,섬유;봉제;가방;의류
U01449,2012-11-08,2020-02-25,3,0,0.0,3900.0,매장영업관리영업MD,재료·화학·섬유·의복,,,159,도소매;유통;무역
U04726,2020-08-30,2020-09-06,4,2010,0.0,0.0,MD;해외영업;남성복MD;여성복MD,재료·화학·섬유·의복,,,0,
U05873,2016-08-10,2020-09-03,4,0,0.0,2900.0,영업MD,재료·화학·섬유·의복,,,43,섬유;봉제;가방;의류
U00735,2020-06-23,2020-09-23,4,2010,2700.0,2500.0,VMD;디스플레이;편집디자인,재료·화학·섬유·의복,,,49,기타 제조
U07982,2012-08-20,2020-02-02,4,2010,0.0,4500.0,임가공;완사입;생산;생산관리;원가관리;네고;발주;입고관리;핸들링;마감,재료·화학·섬유·의복,,,134,섬유;봉제;가방;의류
U00894,2014-05-16,2020-11-04,4,1987,6250.0,6250.0,상품기획;머천다이저,재료·화학·섬유·의복,,,271,섬유;봉제;가방;의류
U07203,2017-05-01,2020-08-04,3,1997,4500.0,4300.0,매장영업백화점;아울렛;로드샵;상설점,재료·화학·섬유·의복,,,120,게임;캐릭터;애니메이션
U07340,2020-03-12,2020-10-06,4,2010,4500.0,4500.0,영업MD;기획MD;머천다이저,재료·화학·섬유·의복,,,69,섬유;봉제;가방;의류
U08031,2018-03-15,2020-06-13,4,2010,0.0,0.0,MD;VMD;영업,재료·화학·섬유·의복,,,7,섬유;봉제;가방;의류
U06235,2018-01-06,2020-06-17,4,2007,0.0,2100.0,여성복디자인;패션디자인;VMD;섬유디자인;코디네이터;섬유;의류;의복,재료·화학·섬유·의복,디자인,,19,인터넷서비스;포털;컨텐츠
U00736,2019-04-11,2020-11-08,4,2017,0.0,0.0,패션MD,재료·화학·섬유·의복,,,11,섬유;봉제;가방;의류
U05805,2020-08-03,2020-10-22,4,2009,0.0,2100.0,의상디자이너,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U00870,2017-09-07,2020-05-25,4,2006,0.0,1900.0,VMD;디스플레이;홍보;마케팅,재료·화학·섬유·의복,,,36,기타 서비스
U06291,2020-05-22,2020-08-25,4,2012,3900.0,3100.0,기획MD;상품기획;머천다이저;여성복MD;캐주얼웨어MD;골프웨어MD,재료·화학·섬유·의복,,,59,섬유;봉제;가방;의류
U04101,2010-11-06,2020-06-16,4,2009,3100.0,2700.0,패션디자인;패션;의상디자인;의상;코디네이터;스타일리스트;VMD,재료·화학·섬유·의복,,,60,디자인;CAD;설계
U04663,2016-12-22,2020-09-25,4,0,2900.0,2500.0,마케팅;마케팅기획;패션마케팅;해외마케팅;의복;의류;캐주얼;무역;무역사무;영업기획;VMD,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U07819,2017-08-09,2020-07-03,3,1989,0.0,8500.0,백화점;할인점대리점영업,재료·화학·섬유·의복,,,322,섬유;봉제;가방;의류
U07779,2019-11-02,2020-11-10,4,2006,0.0,1700.0,디자인,디자인,,,48,섬유;봉제;가방;의류
U06800,2012-05-11,2020-02-17,5,2004,2900.0,3300.0,봉제;우븐;캐주얼;무역영어;바이어관리;수출입;해외사업;무역;무역사무;무역실무;무역영어;무역일반;MD;MR;중국무역;섬유;스포츠웨어;의복;패턴;피팅,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,54,섬유;봉제;가방;의류
U02705,2020-10-13,2020-10-13,4,2008,4300.0,3900.0,스타일디자인,재료·화학·섬유·의복,,,72,디자인;CAD;설계
U05247,2016-03-10,2020-08-14,4,2009,0.0,3100.0,상품기획;기획MD;영업MD;생산관리,재료·화학·섬유·의복,,,46,섬유;봉제;가방;의류
U00623,2017-09-01,2020-02-07,4,2005,4900.0,4900.0,영업MD;매장영업관리,재료·화학·섬유·의복,,,120,도소매;유통;무역
U05520,2020-06-15,2020-06-28,4,2009,0.0,1900.0,기획MD;상품기획;기획실;머천다이저;해외영업,재료·화학·섬유·의복,,,16,광고;홍보
U06066,2019-07-06,2020-08-30,4,2006,5750.0,5250.0,매장영업관리,재료·화학·섬유·의복,,,148,도소매;유통;무역
U07465,2020-01-14,2020-02-06,4,2009,0.0,4700.0,VMD;VM;디스플레이;비주얼머천다이저,재료·화학·섬유·의복,,,53,섬유;봉제;가방;의류
U03162,2019-05-29,2020-03-28,4,2015,0.0,0.0,마케팅;홍보;상품기획;MD;영업MD;머천다이저;영업관리;디스플레이,재료·화학·섬유·의복,,,19,섬유;봉제;가방;의류
U01192,2016-07-01,2020-11-04,4,2013,0.0,3300.0,여성복디자인;캐주얼디자인,재료·화학·섬유·의복,,,67,섬유;봉제;가방;의류
U03403,2019-05-25,2020-09-24,4,2001,4500.0,4100.0,생산MD;상품MD;기획MD,재료·화학·섬유·의복,,,161,섬유;봉제;가방;의류
U05250,2020-03-04,2020-03-04,4,2010,2300.0,2500.0,매장영업관리;영업,재료·화학·섬유·의복,,,40,섬유;봉제;가방;의류
U01725,2020-01-23,2020-02-02,4,0,0.0,3500.0,영업기획MD;상품기획MD;마케팅,재료·화학·섬유·의복,,,24,섬유;봉제;가방;의류
U07018,2017-05-08,2020-08-28,4,2001,0.0,6750.0,매장영업관리;경영관리;분석;전략기획,재료·화학·섬유·의복,,,227,섬유;봉제;가방;의류
U06832,2011-12-08,2020-04-12,4,1998,3900.0,3900.0,의상디자인,디자인,,,144,섬유;봉제;가방;의류
U00394,2013-06-24,2020-12-08,4,2001,0.0,6250.0,패션영업관리,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U01721,2018-12-23,2020-01-18,4,1995,6250.0,6250.0,매장영업관리,재료·화학·섬유·의복,,,225,도소매;유통;무역
U00588,2018-03-02,2020-08-26,4,2007,2100.0,2100.0,MD;상품기획,재료·화학·섬유·의복,,,0,인력공급;시설유지;TM(용역;도급)
U04921,2019-01-28,2020-01-31,4,2009,2100.0,1900.0,디자이너;기획MD,디자인,,,17,섬유;봉제;가방;의류
U01152,2020-01-25,2020-02-26,4,2014,0.0,0.0,텍스타일디자인;소재개발;여성복디자인;섬유MD;패턴디자인,재료·화학·섬유·의복,,,12,디자인;CAD;설계
U02702,2018-10-17,2020-06-09,4,2007,0.0,1900.0,사무;일반사무;임원비서;사서;도서관;문서작성;사무행정;마케팅;홍보;광고;영업지원;기자;PD;쇼호스트;잡지기자;기획,경영·기획·회계·사무,영업·판매·TM,전문·교육·자격,25,학교;학원;직원훈련(교육서비스)
U07740,2017-03-18,2020-03-25,4,1998,0.0,4700.0,매장영업관리,재료·화학·섬유·의복,,,204,섬유;봉제;가방;의류
U01143,2016-10-21,2020-02-05,4,2004,3100.0,2700.0,상품기획;기획MD;영업MD;해외영업관리,재료·화학·섬유·의복,,,58,섬유;봉제;가방;의류
U07576,2012-06-26,2020-02-18,4,2015,0.0,4300.0,의상디자이너,재료·화학·섬유·의복,,,110,디자인;CAD;설계
U04144,2020-05-16,2020-05-23,4,2014,0.0,0.0,영업관리;MD;온라인마케팅,재료·화학·섬유·의복,,,72,생활용품;화장품;완구
U03756,2014-05-25,2020-09-11,4,2003,0.0,5250.0,행복한디자이너,디자인,,,119,섬유;봉제;가방;의류
U05661,2020-11-06,2020-11-06,4,2012,1700.0,1900.0,패션디자인디자이너,재료·화학·섬유·의복,,,5,섬유;봉제;가방;의류
U01939,2018-02-24,2020-03-11,4,2002,3500.0,3500.0,남성복디자인;여성복디자인;우븐디자인,재료·화학·섬유·의복,,,110,섬유;봉제;가방;의류
U07748,2013-08-27,2020-05-04,4,2001,0.0,5250.0,경영기획;기획;상품기획;패션;MD;의류,재료·화학·섬유·의복,,,117,섬유;봉제;가방;의류
U08168,2020-04-28,2020-04-28,4,1995,5750.0,5750.0,유니캐주얼;골프캐주얼,디자인,,,216,섬유;봉제;가방;의류
U06309,2017-09-29,2020-12-26,4,2010,0.0,2500.0,MD;상품기획;컬러리스트;여성복;온라인MD;영업MD,재료·화학·섬유·의복,,,24,신문;서적;출판;인쇄
U08343,2010-10-09,2020-05-06,4,2000,0.0,4300.0,남성복디자인,재료·화학·섬유·의복,,,130,섬유;봉제;가방;의류
U03580,2017-11-10,2020-10-15,4,2017,3300.0,3300.0,영업MD;기획MD,재료·화학·섬유·의복,,,29,섬유;봉제;가방;의류
U04511,2017-07-17,2020-11-12,4,2011,0.0,0.0,디자이너;바잉MD;코디네이터,재료·화학·섬유·의복,,,24,섬유;봉제;가방;의류
U03732,2020-08-27,2020-08-27,4,0,3100.0,4700.0,해외영업;인턴경험;품평회;마케팅;홍보;매장영업관리;샵마스터,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U04461,2015-06-26,2020-02-06,4,2006,0.0,2900.0,머천다이저;바이어;상품기획;섬유;우븐;의류;캐주얼;의복;스포츠웨어;경영기획;사업기획;신발;영업기획;매장관리;대리점관리;거래처관리;무역,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,48,섬유;봉제;가방;의류
U01558,2012-01-04,2020-04-17,4,2004,4100.0,3700.0,우븐;캐주얼,재료·화학·섬유·의복,,,117,섬유;봉제;가방;의류
U02599,2011-03-04,2020-11-06,4,2003,0.0,2700.0,VMD,재료·화학·섬유·의복,,,87,섬유;봉제;가방;의류
U05905,2019-12-06,2020-01-19,4,2013,2100.0,2100.0,디자이너;상품기획,재료·화학·섬유·의복,,,48,섬유;봉제;가방;의류
U03189,2017-06-25,2020-05-25,4,2012,0.0,10000.0,의류영업,재료·화학·섬유·의복,,,24,섬유;봉제;가방;의류
U03133,2020-01-19,2020-02-01,4,2001,0.0,2900.0,상품기획,경영·기획·회계·사무,재료·화학·섬유·의복,IT·게임,108,섬유;봉제;가방;의류
U00262,2010-12-31,2020-12-02,4,2004,0.0,4100.0,구매;발주;수입;수출;홍보;구매관리영어;해외마케팅;해외시장개척;해외영업;해외지사;잡지기자;신문기자;구매자재;외자구매;기술영업;바이어상담;바이어발굴;해외구매;해외사업;시스템영업,경영·기획·회계·사무,영업·판매·TM,IT·게임,67,기타 서비스
U03647,2018-04-24,2020-12-06,5,2012,2900.0,2300.0,디자이너;MD;포토샵;일러스트레이터,재료·화학·섬유·의복,,,20,섬유;봉제;가방;의류
U07461,2020-05-11,2020-05-15,4,2010,2300.0,2500.0,상품기획;머천다이저;매장영업관리,재료·화학·섬유·의복,,,30,기타 서비스
U05706,2014-02-24,2020-01-28,4,1985,2500.0,2500.0,무역;무역실무;무역영어;바이어관리;수입;수출;수출입;외자구매;무역;무역영어;바이어관리;바이어발굴;바이어상담;선적;수출입;수출입관리;해외구매;해외영업;영어,경영·기획·회계·사무,영업·판매·TM,전문·교육·자격,204,건설;토목;건축
U05769,2020-04-02,2020-08-26,4,2009,0.0,0.0,상품기획;영업기획;영업관리;머천다이저;MD;기획MD;영업MD,재료·화학·섬유·의복,,,6,자동차;운송장비;조선;항공
U03740,2020-04-02,2020-04-17,4,2014,0.0,0.0,소재;패션,재료·화학·섬유·의복,,,0,
U06346,2019-08-28,2020-04-28,4,2015,0.0,0.0,남성복디자이너,재료·화학·섬유·의복,,,17,섬유;봉제;가방;의류
U02560,2017-06-01,2020-10-24,4,2002,0.0,0.0,니트디자인,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U03984,2019-09-02,2020-04-02,4,2006,1900.0,1900.0,상품기획MD;수입바잉MD,재료·화학·섬유·의복,,,18,출판;인쇄;편집;영상
U06444,2014-12-20,2020-12-22,4,2000,3300.0,3100.0,패션디자인,디자인,,,84,섬유;봉제;가방;의류
U06728,2011-02-11,2020-12-26,4,2004,0.0,3300.0,패션디자인;홍보;VMD,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
